ID	SENTENCE	ENTITY_1	ENTITY_1_NAME	ENTITY_1_POS1	ENTITY_1_POS2	ENTITY_2	ENTITY_2_NAME	ENTITY_2_POS1	ENTITY_2_POS2	LABEL
a20080983.s14	Morning-dosed modafinil promotes nocturnal sleep, normalizes sleep architecture, and decreases daytime sleepiness in abstinent cocaine users.	C048833	modafinil	14	23	D012893	daytime sleepiness	95	113	false
a20080983.s14	Morning-dosed modafinil promotes nocturnal sleep, normalizes sleep architecture, and decreases daytime sleepiness in abstinent cocaine users.	D003042	cocaine	127	134	D012893	daytime sleepiness	95	113	true
a20520283.s0	Efficacy and safety of asenapine in a placebo- and haloperidol-controlled trial in patients with acute exacerbation of schizophrenia.	C522667	asenapine	23	32	D012559	schizophrenia	119	132	false
a20520283.s0	Efficacy and safety of asenapine in a placebo- and haloperidol-controlled trial in patients with acute exacerbation of schizophrenia.	D006220	haloperidol	51	62	D012559	schizophrenia	119	132	false
a20520283.s1	Asenapine is approved by the Food and Drugs Administration in adults for acute treatment of schizophrenia or of manic or mixed episodes associated with bipolar I disorder with or without psychotic features.	C522667	Asenapine	0	9	D012559	schizophrenia	92	105	false
a20520283.s1	Asenapine is approved by the Food and Drugs Administration in adults for acute treatment of schizophrenia or of manic or mixed episodes associated with bipolar I disorder with or without psychotic features.	C522667	Asenapine	0	9	D001714	bipolar I disorder	152	170	false
a20520283.s1	Asenapine is approved by the Food and Drugs Administration in adults for acute treatment of schizophrenia or of manic or mixed episodes associated with bipolar I disorder with or without psychotic features.	C522667	Asenapine	0	9	D011618	psychotic	187	196	false
a20520283.s2	In a double-blind 6-week trial, 458 patients with acute schizophrenia were randomly assigned to fixed-dose treatment with asenapine at 5 mg twice daily (BID), asenapine at 10 mg BID, placebo, or haloperidol at 4 mg BID (to verify assay sensitivity).	C522667	asenapine	159	168	D012559	schizophrenia	56	69	false
a20520283.s2	In a double-blind 6-week trial, 458 patients with acute schizophrenia were randomly assigned to fixed-dose treatment with asenapine at 5 mg twice daily (BID), asenapine at 10 mg BID, placebo, or haloperidol at 4 mg BID (to verify assay sensitivity).	D006220	haloperidol	195	206	D012559	schizophrenia	56	69	false
a20520283.s7	Extrapyramidal symptoms reported as AEs occurred in 15% and 18%, 34%, and 10% of the asenapine at 5 and 10 mg BID, haloperidol, and placebo groups, respectively.	C522667	asenapine	85	94	D001480	Extrapyramidal symptoms	0	23	true
a20520283.s7	Extrapyramidal symptoms reported as AEs occurred in 15% and 18%, 34%, and 10% of the asenapine at 5 and 10 mg BID, haloperidol, and placebo groups, respectively.	D006220	haloperidol	115	126	D001480	Extrapyramidal symptoms	0	23	true
a20520283.s9	Post hoc analyses indicated that efficacy was similar with asenapine and haloperidol; greater contrasts were seen in AEs, especially extrapyramidal symptoms.	C522667	asenapine	59	68	D001480	extrapyramidal symptoms	133	156	true
a20520283.s9	Post hoc analyses indicated that efficacy was similar with asenapine and haloperidol; greater contrasts were seen in AEs, especially extrapyramidal symptoms.	D006220	haloperidol	73	84	D001480	extrapyramidal symptoms	133	156	true
a20588063.s0	Permeability, ultrastructural changes, and distribution of novel proteins in the glomerular barrier in early puromycin aminonucleoside nephrosis.	D011692	puromycin aminonucleoside	109	134	D009401	nephrosis	135	144	true
a20588063.s3	Using puromycin aminonucleoside nephrosis (PAN) rats, we studied early ultrastructural and permeability changes in relation to the expression of the podocyte-associated molecules nephrin, a-actinin, dendrin, and plekhh2, the last two of which were only recently discovered in podocytes.	D011692	puromycin aminonucleoside	6	31	D009401	nephrosis	32	41	true
a19820426.s0	Twin preterm neonates with cardiac toxicity related to lopinavir/ritonavir therapy.	C558899	lopinavir/ritonavir	55	74	D066126	cardiac toxicity	27	43	false
a19820426.s2	One of the twins developed complete heart block and dilated cardiomyopathy related to lopinavir/ritonavir therapy, a boosted protease-inhibitor agent, while the other twin developed mild bradycardia.	C558899	lopinavir/ritonavir	86	105	D006327	heart block	36	47	true
a19820426.s2	One of the twins developed complete heart block and dilated cardiomyopathy related to lopinavir/ritonavir therapy, a boosted protease-inhibitor agent, while the other twin developed mild bradycardia.	C558899	lopinavir/ritonavir	86	105	D002311	dilated cardiomyopathy	52	74	true
a19820426.s2	One of the twins developed complete heart block and dilated cardiomyopathy related to lopinavir/ritonavir therapy, a boosted protease-inhibitor agent, while the other twin developed mild bradycardia.	C558899	lopinavir/ritonavir	86	105	D001919	bradycardia	187	198	true
a1616457.s0	Learning of rats under amnesia caused by pentobarbital.	D010424	pentobarbital	41	54	D000647	amnesia	23	30	true
a1616457.s1	Dissociated learning of rats in the normal state and the state of amnesia produced by pentobarbital (15 mg/kg, ip) was carried out.	D010424	pentobarbital	86	99	D000647	amnesia	66	73	true
a17439425.s0	Role of xanthine oxidase in dexamethasone-induced hypertension in rats.	D019820	xanthine	8	16	D006973	hypertension	50	62	false
a17439425.s0	Role of xanthine oxidase in dexamethasone-induced hypertension in rats.	D003907	dexamethasone	28	41	D006973	hypertension	50	62	true
a17439425.s2	Glucocorticoid-induced hypertension (GC-HT) in the rat is associated with nitric oxide-redox imbalance.	D009569	nitric oxide	74	86	D006973	HT	40	42	false
a17439425.s4	We studied the role of xanthine oxidase (XO), which is implicated in the production of reactive oxygen species, in dexamethasone-induced hypertension (dex-HT).	D019820	xanthine	23	31	D006973	HT	155	157	false
a17439425.s4	We studied the role of xanthine oxidase (XO), which is implicated in the production of reactive oxygen species, in dexamethasone-induced hypertension (dex-HT).	D003907	dex	151	154	D006973	HT	155	157	true
a17439425.s11	Dex increased SBP (110 +/-	D003907	Dex	0	3	D006973	increased SBP	4	17	true
a17439425.s19	Allopurinol did not prevent dex-HT.	D000493	Allopurinol	0	11	D006973	HT	32	34	false
a17439425.s19	Allopurinol did not prevent dex-HT.	D003907	dex	28	31	D006973	HT	32	34	true
a17439425.s20	This, together with our previous findings that allopurinol failed to prevent adrenocorticotrophic hormone induced hypertension, suggests that XO activity is not a major determinant of GC-HT in the rat.	D000493	allopurinol	47	58	D006973	HT	187	189	false
a9351491.s2	Previous clinical studies have proposed that risperidone's pharmacologic profile may produce improved efficacy for negative psychotic symptoms and decreased propensity for extrapyramidal side effects; features shared by so-called 'atypical' neuroleptics.	D018967	risperidone	45	56	D011618	psychotic symptoms	124	142	false
a9351491.s6	Drug-induced parkinsonism was observed in subjects treated with risperidone (42%) and haloperidol (29%) and was observed at occupancy levels above 60%.	D018967	risperidone	64	75	D010302	Drug-induced parkinsonism	0	25	true
a9351491.s6	Drug-induced parkinsonism was observed in subjects treated with risperidone (42%) and haloperidol (29%) and was observed at occupancy levels above 60%.	D006220	haloperidol	86	97	D010302	Drug-induced parkinsonism	0	25	true
a18752389.s0	Simvastatin-ezetimibe-induced hepatic failure necessitating liver transplantation.	C492458	Simvastatin-ezetimibe	0	21	D017093	hepatic failure	30	45	false
a18752389.s2	However, hepatotoxic events have not been widely published with ezetimibe or the combination agent simvastatin-ezetimibe.	C108606	ezetimibe	64	73	D056486	hepatotoxic	9	20	false
a18752389.s2	However, hepatotoxic events have not been widely published with ezetimibe or the combination agent simvastatin-ezetimibe.	C492458	simvastatin-ezetimibe	99	120	D056486	hepatotoxic	9	20	true
a18752389.s3	We describe a 70-year-old Hispanic woman who developed fulminant hepatic failure necessitating liver transplantation 10 weeks after conversion from simvastatin 40 mg/day to simvastatin 10 mg-ezetimibe 40 mg/day.	D019821	simvastatin	148	159	D017114	fulminant hepatic failure	55	80	false
a18752389.s3	We describe a 70-year-old Hispanic woman who developed fulminant hepatic failure necessitating liver transplantation 10 weeks after conversion from simvastatin 40 mg/day to simvastatin 10 mg-ezetimibe 40 mg/day.	C492458	simvastatin 10 mg-ezetimibe 40 mg	173	206	D017114	fulminant hepatic failure	55	80	true
a18752389.s4	The patient's lipid panel had been maintained with simvastatin for 18 months before the conversion without evidence of hepatotoxicity.	D019821	simvastatin	51	62	D056486	hepatotoxicity	119	133	false
a18752389.s6	Simvastatinezetimibe and escitalopram (which she was taking for depression) were discontinued, and other potential causes of hepatotoxicity were excluded.	C492458	Simvastatinezetimibe	0	20	D003866	depression	64	74	false
a18752389.s6	Simvastatinezetimibe and escitalopram (which she was taking for depression) were discontinued, and other potential causes of hepatotoxicity were excluded.	C492458	Simvastatinezetimibe	0	20	D056486	hepatotoxicity	125	139	true
a18752389.s6	Simvastatinezetimibe and escitalopram (which she was taking for depression) were discontinued, and other potential causes of hepatotoxicity were excluded.	D015283	escitalopram	25	37	D003866	depression	64	74	false
a18752389.s6	Simvastatinezetimibe and escitalopram (which she was taking for depression) were discontinued, and other potential causes of hepatotoxicity were excluded.	D015283	escitalopram	25	37	D056486	hepatotoxicity	125	139	false
a18752389.s10	Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases (UGT) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid, resulting in increased simvastatin exposure and subsequent hepatotoxicity.	C108606	Ezetimibe	0	9	D056486	hepatotoxicity	258	272	false
a18752389.s10	Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases (UGT) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid, resulting in increased simvastatin exposure and subsequent hepatotoxicity.	D014530	uridine diphosphate	49	68	D056486	hepatotoxicity	258	272	false
a18752389.s10	Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases (UGT) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid, resulting in increased simvastatin exposure and subsequent hepatotoxicity.	C532833	simvastatin hydroxy acid	173	197	D056486	hepatotoxicity	258	272	false
a18752389.s10	Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases (UGT) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid, resulting in increased simvastatin exposure and subsequent hepatotoxicity.	D019821	simvastatin	222	233	D056486	hepatotoxicity	258	272	false
a18752389.s11	To our knowledge, this is the first case report of simvastatin-ezetimibe-induced liver failure that resulted in liver transplantation.	C492458	simvastatin-ezetimibe	51	72	D017093	liver failure	81	94	false
a18752389.s12	We postulate that the mechanism of the simvastatinezetimibe-induced hepatotoxicity is the increased simvastatin exposure by ezetimibe inhibition of UGT enzymes.	C492458	simvastatinezetimibe	39	59	D056486	hepatotoxicity	68	82	true
a18752389.s12	We postulate that the mechanism of the simvastatinezetimibe-induced hepatotoxicity is the increased simvastatin exposure by ezetimibe inhibition of UGT enzymes.	D019821	simvastatin	100	111	D056486	hepatotoxicity	68	82	false
a18752389.s12	We postulate that the mechanism of the simvastatinezetimibe-induced hepatotoxicity is the increased simvastatin exposure by ezetimibe inhibition of UGT enzymes.	C108606	ezetimibe	124	133	D056486	hepatotoxicity	68	82	false
a18752389.s13	Clinicians should be aware of potential hepatotoxicity with simvastatin-ezetimibe especially in elderly patients and should carefully monitor serum aminotransferase levels when starting therapy and titrating the dosage.	C492458	simvastatin-ezetimibe	60	81	D056486	hepatotoxicity	40	54	true
a20098969.s3	Methamphetamine is a very addictive, powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias, hypertension, hallucinations, and violent behavior.	D008694	Methamphetamine	0	15	D001145	cardiac dysrhythmias	143	163	false
a20098969.s3	Methamphetamine is a very addictive, powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias, hypertension, hallucinations, and violent behavior.	D008694	Methamphetamine	0	15	D006973	hypertension	165	177	false
a20098969.s3	Methamphetamine is a very addictive, powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias, hypertension, hallucinations, and violent behavior.	D008694	Methamphetamine	0	15	D006212	hallucinations	179	193	false
a20098969.s3	Methamphetamine is a very addictive, powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias, hypertension, hallucinations, and violent behavior.	D008694	Methamphetamine	0	15	D001523	violent behavior	199	215	false
a20098969.s4	Dental patients abusing methamphetamine can present with poor oral hygiene, xerostomia, rampant caries ("meth mouth"), and excessive tooth wear.	D008694	methamphetamine	24	39	D014987	xerostomia	76	86	false
a20098969.s4	Dental patients abusing methamphetamine can present with poor oral hygiene, xerostomia, rampant caries ("meth mouth"), and excessive tooth wear.	D008694	methamphetamine	24	39	D003731	caries	96	102	true
a20098969.s4	Dental patients abusing methamphetamine can present with poor oral hygiene, xerostomia, rampant caries ("meth mouth"), and excessive tooth wear.	D008694	methamphetamine	24	39	-1	meth mouth	105	115	false
a20098969.s4	Dental patients abusing methamphetamine can present with poor oral hygiene, xerostomia, rampant caries ("meth mouth"), and excessive tooth wear.	D008694	methamphetamine	24	39	D057085	tooth wear	133	143	false
a20098969.s9	She reported her use of methamphetamine for five years and had not experienced any major carious episodes before she started using the drug.	D008694	methamphetamine	24	39	D003731	carious episodes	89	105	true
a20098969.s14	This clinical case showing oral manifestations of meth mouth was presented to help dental practitioners recognize and manage patients who may be abusing methamphetamines.	D008694	methamphetamines	153	169	-1	meth mouth	50	60	false
a17608141.s0	Attenuation of methamphetamine-induced nigrostriatal dopaminergic neurotoxicity in mice by lipopolysaccharide pretreatment.	D008694	methamphetamine	15	30	D020258	neurotoxicity	66	79	false
a17608141.s0	Attenuation of methamphetamine-induced nigrostriatal dopaminergic neurotoxicity in mice by lipopolysaccharide pretreatment.	D008070	lipopolysaccharide	91	109	D020258	neurotoxicity	66	79	false
a17608141.s1	Immunological activation has been proposed to play a role in methamphetamine-induced dopaminergic terminal damage.	D008694	methamphetamine	61	76	D009422	dopaminergic terminal damage	85	113	false
a17608141.s2	In this study, we examined the roles of lipopolysaccharide, a pro-inflammatory and inflammatory factor, treatment in modulating the methamphetamine-induced nigrostriatal dopamine neurotoxicity.	D008070	lipopolysaccharide	40	58	D020258	neurotoxicity	179	192	false
a17608141.s2	In this study, we examined the roles of lipopolysaccharide, a pro-inflammatory and inflammatory factor, treatment in modulating the methamphetamine-induced nigrostriatal dopamine neurotoxicity.	D008694	methamphetamine	132	147	D020258	neurotoxicity	179	192	false
a17608141.s2	In this study, we examined the roles of lipopolysaccharide, a pro-inflammatory and inflammatory factor, treatment in modulating the methamphetamine-induced nigrostriatal dopamine neurotoxicity.	D004298	dopamine	170	178	D020258	neurotoxicity	179	192	false
a17608141.s3	Lipopolysaccharide pretreatment did not affect the basal body temperature or methamphetamine-elicited hyperthermia three days later.	D008070	Lipopolysaccharide	0	18	D005334	hyperthermia	102	114	false
a17608141.s3	Lipopolysaccharide pretreatment did not affect the basal body temperature or methamphetamine-elicited hyperthermia three days later.	D008694	methamphetamine	77	92	D005334	hyperthermia	102	114	true
a17608141.s7	We concluded a critical time window for systemic lipopolysaccharide pretreatment in exerting effective protection against methamphetamine-induced nigrostriatal dopamine neurotoxicity.	D008070	lipopolysaccharide	49	67	D020258	neurotoxicity	169	182	false
a17608141.s7	We concluded a critical time window for systemic lipopolysaccharide pretreatment in exerting effective protection against methamphetamine-induced nigrostriatal dopamine neurotoxicity.	D008694	methamphetamine	122	137	D020258	neurotoxicity	169	182	false
a17608141.s7	We concluded a critical time window for systemic lipopolysaccharide pretreatment in exerting effective protection against methamphetamine-induced nigrostriatal dopamine neurotoxicity.	D004298	dopamine	160	168	D020258	neurotoxicity	169	182	false
a2559236.s0	Effect of converting enzyme inhibition on the course of adriamycin-induced nephropathy.	D004317	adriamycin	56	66	D007674	nephropathy	75	86	false
a2559236.s1	The effect of the converting enzyme inhibitor (CEI) enalapril was assessed in Munich-Wistar rats with established adriamycin nephrosis.	D004656	enalapril	52	61	D009401	nephrosis	125	134	false
a2559236.s1	The effect of the converting enzyme inhibitor (CEI) enalapril was assessed in Munich-Wistar rats with established adriamycin nephrosis.	D004317	adriamycin	114	124	D009401	nephrosis	125	134	true
a2559236.s2	Rats were given a single dose of adriamycin and one month later divided into four groups matched for albuminuria, blood pressure, and plasma albumin concentration.	D004317	adriamycin	33	43	D000419	albuminuria	101	112	true
a2559236.s14	Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis.	D004656	enalapril	78	87	D007674	renal injury	106	118	false
a2559236.s14	Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis.	D004656	enalapril	78	87	D009401	nephrosis	133	142	false
a2559236.s14	Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis.	D004317	adriamycin	122	132	D007674	renal injury	106	118	false
a2559236.s14	Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis.	D004317	adriamycin	122	132	D009401	nephrosis	133	142	true
a2559236.s15	Chronic enalapril treatment reduced blood pressure without reducing albuminuria in group 4.	D004656	enalapril	8	17	D000419	albuminuria	68	79	false
a21029050.s0	Butyrylcholinesterase gene mutations in patients with prolonged apnea after succinylcholine for electroconvulsive therapy.	D013390	succinylcholine	76	91	D001049	apnea	64	69	true
a10901305.s0	Ketamine sedation for the reduction of children's fractures in the emergency department.	D007649	Ketamine	0	8	D050723	fractures	50	59	false
a10901305.s2	The purpose of the present study was to examine the safety and efficacy of ketamine for sedation in the treatment of children's fractures in the emergency department.	D007649	ketamine	75	83	D050723	fractures	128	137	false
a10901305.s9	The average time from intravenous administration of ketamine to manipulation of the fracture or dislocation was one minute and thirty-six seconds (range, twenty seconds to five minutes), and the average time from intramuscular administration to manipulation was four minutes and forty-two seconds (range, sixty seconds to fifteen minutes).	D007649	ketamine	52	60	D050723	fracture	84	92	false
a10901305.s9	The average time from intravenous administration of ketamine to manipulation of the fracture or dislocation was one minute and thirty-six seconds (range, twenty seconds to five minutes), and the average time from intramuscular administration to manipulation was four minutes and forty-two seconds (range, sixty seconds to fifteen minutes).	D007649	ketamine	52	60	D004204	dislocation	96	107	false
a10901305.s18	Ketamine reliably, safely, and quickly provided adequate sedation to effectively facilitate the reduction of children's fractures in the emergency department at our institution.	D007649	Ketamine	0	8	D050723	fractures	120	129	false
a19037603.s0	Prophylactic use of lamivudine with chronic immunosuppressive therapy for rheumatologic disorders.	D019259	lamivudine	20	30	D012216	rheumatologic disorders	74	97	false
a19037603.s1	The objective of this study was to report our experience concerning the effectiveness of the prophylactic administration of lamivudine in hepatitis B virus surface antigen (HBs Ag) positive patients with rheumatologic disease.	D019259	lamivudine	124	134	D012216	rheumatologic disease	204	225	false
a19037603.s1	The objective of this study was to report our experience concerning the effectiveness of the prophylactic administration of lamivudine in hepatitis B virus surface antigen (HBs Ag) positive patients with rheumatologic disease.	D006514	HBs Ag	173	179	D012216	rheumatologic disease	204	225	false
a19037603.s2	From June 2004 to October 2006, 11 HBs Ag positive patients with rheumatologic diseases, who were on both immunosuppressive and prophylactic lamivudine therapies, were retrospectively assessed.	D006514	HBs Ag	35	41	D012216	rheumatologic diseases	65	87	false
a19037603.s2	From June 2004 to October 2006, 11 HBs Ag positive patients with rheumatologic diseases, who were on both immunosuppressive and prophylactic lamivudine therapies, were retrospectively assessed.	D019259	lamivudine	141	151	D012216	rheumatologic diseases	65	87	false
a20084309.s5	Uni- and multivariate analyses were used to test the influence of the clinical variables: age, sex, stroke, myocardiopathy (MP), duration of the test, mitral regurgitation (MR) and the MZ dose.	D008874	MZ	185	187	D020521	stroke	100	106	false
a20084309.s5	Uni- and multivariate analyses were used to test the influence of the clinical variables: age, sex, stroke, myocardiopathy (MP), duration of the test, mitral regurgitation (MR) and the MZ dose.	D008874	MZ	185	187	D009202	MP	124	126	false
a20084309.s5	Uni- and multivariate analyses were used to test the influence of the clinical variables: age, sex, stroke, myocardiopathy (MP), duration of the test, mitral regurgitation (MR) and the MZ dose.	D008874	MZ	185	187	D008944	MR	173	175	false
a20084309.s10	Mild hypoxia (SO2<90%) was the most common event (11 patients); 3 patients (2%) presented transient hypoxia due to upper airway obstruction by probe introduction and 8 (5.8%) due to hypoxia caused by MZ use.	D008874	MZ	200	202	D000860	hypoxia	182	189	true
a20084309.s10	Mild hypoxia (SO2<90%) was the most common event (11 patients); 3 patients (2%) presented transient hypoxia due to upper airway obstruction by probe introduction and 8 (5.8%) due to hypoxia caused by MZ use.	D008874	MZ	200	202	D000402	airway obstruction	121	139	false
a20084309.s12	The multivariate analysis showed that severe MR, MP (EF<45%) and high doses of MZ (>5mg) were associated with events (p<0.001).	D008874	MZ	79	81	D008944	MR	45	47	false
a20084309.s12	The multivariate analysis showed that severe MR, MP (EF<45%) and high doses of MZ (>5mg) were associated with events (p<0.001).	D008874	MZ	79	81	D009202	MP	49	51	false
a10091617.s0	Selegiline-induced postural hypotension in Parkinson's disease: a longitudinal study on the effects of drug withdrawal.	D012642	Selegiline	0	10	D007024	postural hypotension	19	39	true
a10091617.s0	Selegiline-induced postural hypotension in Parkinson's disease: a longitudinal study on the effects of drug withdrawal.	D012642	Selegiline	0	10	D010300	Parkinson's disease	43	62	false
a10091617.s2	The United Kingdom Parkinson's Disease Research Group (UKPDRG) trial found an increased mortality in patients with Parkinson's disease (PD) randomized to receive 10 mg selegiline per day and L-dopa compared with those taking L-dopa alone.	D012642	selegiline	168	178	D010300	PD	136	138	false
a10091617.s2	The United Kingdom Parkinson's Disease Research Group (UKPDRG) trial found an increased mortality in patients with Parkinson's disease (PD) randomized to receive 10 mg selegiline per day and L-dopa compared with those taking L-dopa alone.	D007980	L-dopa	225	231	D010300	PD	136	138	false
a10091617.s3	Recently, we found that therapy with selegiline and L-dopa was associated with selective systolic orthostatic hypotension which was abolished by withdrawal of selegiline.	D012642	selegiline	159	169	D007024	systolic orthostatic hypotension	89	121	true
a10091617.s3	Recently, we found that therapy with selegiline and L-dopa was associated with selective systolic orthostatic hypotension which was abolished by withdrawal of selegiline.	D007980	L-dopa	52	58	D007024	systolic orthostatic hypotension	89	121	false
a10091617.s5	The aims of this study were to confirm our previous findings in a separate cohort of patients and to determine the time course of the cardiovascular consequences of stopping selegiline in the expectation that this might shed light on the mechanisms by which the drug causes orthostatic hypotension.	D012642	selegiline	174	184	D007024	orthostatic hypotension	274	297	true
a10091617.s7	The cardiovascular responses to standing and head-up tilt were studied repeatedly in PD patients receiving selegiline and as the drug was withdrawn.	D012642	selegiline	107	117	D010300	PD	85	87	false
a10091617.s9	Head-up tilt caused systolic orthostatic hypotension which was marked in six of 20 PD patients on selegiline, one of whom lost consciousness with unrecordable blood pressures.	D012642	selegiline	98	108	D007024	systolic orthostatic hypotension	20	52	true
a10091617.s9	Head-up tilt caused systolic orthostatic hypotension which was marked in six of 20 PD patients on selegiline, one of whom lost consciousness with unrecordable blood pressures.	D012642	selegiline	98	108	D010300	PD	83	85	false
a10091617.s11	Orthostatic hypotension was ameliorated 4 days after withdrawal of selegiline and totally abolished 7 days after discontinuation of the drug.	D012642	selegiline	67	77	D007024	Orthostatic hypotension	0	23	true
a10091617.s12	Stopping selegiline also significantly reduced the supine systolic and diastolic blood pressures consistent with a previously undescribed supine pressor action.	D012642	selegiline	9	19	D007024	reduced the supine systolic and diastolic blood pressures	39	96	true
a10091617.s14	This study confirms our previous finding that selegiline in combination with L-dopa is associated with selective orthostatic hypotension.	D012642	selegiline	46	56	D007024	orthostatic hypotension	113	136	true
a10091617.s14	This study confirms our previous finding that selegiline in combination with L-dopa is associated with selective orthostatic hypotension.	D007980	L-dopa	77	83	D007024	orthostatic hypotension	113	136	false
a19269743.s0	Explicit episodic memory for sensory-discriminative components of capsaicin-induced pain: immediate and delayed ratings.	D002211	capsaicin	66	75	D010146	pain	84	88	true
a19269743.s3	In order to address long-term pain memory, nine healthy male volunteers received intradermal injections of three doses of capsaicin (0.05, 1 and 20 microg, separated by 15 min breaks), each given three times in a balanced design across three sessions at one week intervals.	D002211	capsaicin	122	131	D010146	pain	30	34	true
a19269743.s8	Subjects were able to reliably discriminate pain magnitude and duration across capsaicin doses (both p<0.001), regardless of whether first-time ratings were requested immediately, after one hour or after one day.	D002211	capsaicin	79	88	D010146	pain	44	48	true
a1147734.s0	Liver disease caused by propylthiouracil.	D011441	propylthiouracil	24	40	D008107	Liver disease	0	13	false
a1147734.s1	This report presents the clinical, laboratory, and light and electron microscopic observations on a patient with chronic active (aggressive) hepatitis caused by the administration of propylthiouracil.	D011441	propylthiouracil	183	199	D006521	chronic active (aggressive) hepatitis	113	150	true
a18951540.s0	Repetitive transcranial magnetic stimulation for levodopa-induced dyskinesias in Parkinson's disease.	D007980	levodopa	49	57	D004409	dyskinesias	66	77	true
a18951540.s0	Repetitive transcranial magnetic stimulation for levodopa-induced dyskinesias in Parkinson's disease.	D007980	levodopa	49	57	D010300	Parkinson's disease	81	100	false
a19657887.s5	In less than 1 hour after the ingestion of alcohol, he developed malaise with flushing of the face, tachycardia, and dyspnea.	D000431	alcohol	43	50	D005483	flushing of the face	78	98	true
a19657887.s5	In less than 1 hour after the ingestion of alcohol, he developed malaise with flushing of the face, tachycardia, and dyspnea.	D000431	alcohol	43	50	D013610	tachycardia	100	111	true
a19657887.s5	In less than 1 hour after the ingestion of alcohol, he developed malaise with flushing of the face, tachycardia, and dyspnea.	D000431	alcohol	43	50	D004417	dyspnea	117	124	true
a19657887.s8	Five hours after exposure, he developed disulfiram-like syndrome with flushing, tachycardia, and arterial hypotension after consuming three glasses of wine.	D004221	disulfiram	40	50	D005483	flushing	70	78	false
a19657887.s8	Five hours after exposure, he developed disulfiram-like syndrome with flushing, tachycardia, and arterial hypotension after consuming three glasses of wine.	D004221	disulfiram	40	50	D013610	tachycardia	80	91	false
a19657887.s8	Five hours after exposure, he developed disulfiram-like syndrome with flushing, tachycardia, and arterial hypotension after consuming three glasses of wine.	D004221	disulfiram	40	50	D007022	arterial hypotension	97	117	false
a9660111.s5	In the acute experiment TRI (given i.p.) does not antagonize the reserpine hypothermia in mice and does not potentiate the 5-hydroxytryptophan head twitches in rats.	D014299	TRI	24	27	D007035	hypothermia	75	86	false
a9660111.s5	In the acute experiment TRI (given i.p.) does not antagonize the reserpine hypothermia in mice and does not potentiate the 5-hydroxytryptophan head twitches in rats.	D012110	reserpine	65	74	D007035	hypothermia	75	86	true
a9660111.s5	In the acute experiment TRI (given i.p.) does not antagonize the reserpine hypothermia in mice and does not potentiate the 5-hydroxytryptophan head twitches in rats.	D006916	5-hydroxytryptophan	123	142	D007035	hypothermia	75	86	false
a9660111.s6	TRI given repeatedly to rats increases the locomotor hyperactivity induced by d-amphetamine, quinpirole and (+)-7-hydroxy-dipropyloaminotetralin (dopamine D2 and D3 effects).	D014299	TRI	0	3	D006948	hyperactivity	53	66	true
a9660111.s6	TRI given repeatedly to rats increases the locomotor hyperactivity induced by d-amphetamine, quinpirole and (+)-7-hydroxy-dipropyloaminotetralin (dopamine D2 and D3 effects).	D003913	d-amphetamine	78	91	D006948	hyperactivity	53	66	true
a9660111.s6	TRI given repeatedly to rats increases the locomotor hyperactivity induced by d-amphetamine, quinpirole and (+)-7-hydroxy-dipropyloaminotetralin (dopamine D2 and D3 effects).	D019257	quinpirole	93	103	D006948	hyperactivity	53	66	true
a9660111.s6	TRI given repeatedly to rats increases the locomotor hyperactivity induced by d-amphetamine, quinpirole and (+)-7-hydroxy-dipropyloaminotetralin (dopamine D2 and D3 effects).	D004298	dopamine	146	154	D006948	hyperactivity	53	66	false
a9660111.s8	It increases the behaviour stimulation evoked by phenylephrine (given intraventricularly) in rats, evaluated in the open field test as well as the aggressiveness evoked by clonidine in mice, both these effects being mediated by an alpha1-adrenergic receptor.	D010656	phenylephrine	49	62	D010554	aggressiveness	147	161	false
a9660111.s8	It increases the behaviour stimulation evoked by phenylephrine (given intraventricularly) in rats, evaluated in the open field test as well as the aggressiveness evoked by clonidine in mice, both these effects being mediated by an alpha1-adrenergic receptor.	D003000	clonidine	172	181	D010554	aggressiveness	147	161	false
a11431197.s0	Ranitidine-induced acute interstitial nephritis in a cadaveric renal allograft.	D011899	Ranitidine	0	10	D009395	interstitial nephritis	25	47	true
